entry_id,entry_name,entrytag_name,entrytag_used,glottolog_name,glottolog_id,asjp_id,jaeger_id,glottocode_cands,resolution_status,n_candidates,source,coder_v1,confidence_v1,tip_coder,tip_assigned,tip_confidence,tip_comment
1299,Russians (of Viriatino Village),Russian,Russian,Russian,russ1263,"NINILCHIK_RUSSIAN, RUSSIAN","IE.SLAVIC.NINILCHIK_RUSSIAN, IE.SLAVIC.RUSSIAN",russ1263,resolved_multiple,2,DRH,,,,,,
1300,"Enlace de Agentes de Pastoral Indígena (EAPI, Network of Indigenous Ministry Agents)",Mexican Spanish,Spanish,Spanish,stan1288,SPANISH,IE.ROMANCE.SPANISH,stan1288,resolved_unique,1,DRH,,,,,,
1303,Emar: A Hittite Vassal in Late Bronze Age Syria,Akkadian,Akkadian,Akkadian,akka1240,"AKKADIAN, AKKADIAN_2","AA.SEMITIC.AKKADIAN, AA.SEMITIC.AKKADIAN_2",akka1240,resolved_multiple,2,DRH,,,,,,
1304,Peyote Religion (Peyotism) and the Native American Church,North American English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,,,,
1307,Southern Baptists,North American English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,,,,
1311,Jehovah's Witnesses,,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,manual_A,Matthew Hamm,,,,,
1321,Mourides (Muridiyya),French,French,French,stan1290,FRENCH,IE.ROMANCE.FRENCH,stan1290,resolved_unique,1,DRH,,,,,,
1323,Luguru,Luguru,Luguru,Luguru,lugu1238,LUGURU,NC.BANTOID.LUGURU,lugu1238,resolved_unique,1,DRH,,,,,,
1333,Cult of Thecla,Classical Syriac,Classical Syriac,Classical Syriac,clas1252,"CLASSICAL_SYRIAC, SYRIAC, SYRIAC_2","AA.SEMITIC.CLASSICAL_SYRIAC, AA.SEMITIC.SYRIAC, AA.SEMITIC.SYRIAC_2",clas1252,resolved_multiple,3,DRH,,,,,,
1335,Congregation of the Oratory,Latin,Latin,Latin,lati1261,LATIN,IE.ROMANCE.LATIN,lati1261,resolved_unique,1,DRH,,,,,,
1337,Tell Afis (Syria),Old Aramaic (up to 700 BCE),,Assyrian Neo-Aramaic,assy1241,AMEDYA_ARAMAIC,AA.SEMITIC.AMEDYA_ARAMAIC,,resolved_unique,1,manual_B,Willis Monroe,,,,,
1340,International Sivananda Yoga Vedanta Centers,French,French,French,stan1290,FRENCH,IE.ROMANCE.FRENCH,stan1290,resolved_unique,1,DRH,,,,,,
1344,Tibetan Nonsectarianism (ris med),Tibetan,Tibetan,Tibetan,tibe1272,"LHASA_TIBETAN, RANG_PAS, TIBETAN_CENTRAL, TIBETAN_LHASA, TIBETAN_WRITTEN","ST.BODIC.LHASA_TIBETAN, ST.BODIC.RANG_PAS, ST.BODIC.TIBETAN_CENTRAL, ST.BODIC.TIBETAN_LHASA, ST.BODIC.TIBETAN_WRITTEN",tibe1272,resolved_multiple,5,DRH,,,,,,
1348,Disability-focused Christianity for Palestinians,Modern Hebrew,Modern Hebrew,Modern Hebrew,hebr1245,HEBREW,AA.SEMITIC.HEBREW,hebr1245,resolved_unique,1,DRH,,,,,,
1349,The Dingxiang Wang Cult,Classical-Middle-Modern Sinitic,,Xiang Chinese,xian1251,XIANG,ST.CHINESE.XIANG,,resolved_unique,1,manual_B,Matthew Hamm,medium,,,,
1352,Śākadvīpīya Brāhmaṇas,Sanskrit,Sanskrit,Sanskrit,sans1269,SANSKRIT,IE.INDIC.SANSKRIT,sans1269,resolved_unique,1,DRH,,,,,,
1369,Astronomers in Babylon,Late Babylonian,Akkadian,Akkadian,akka1240,"AKKADIAN, AKKADIAN_2","AA.SEMITIC.AKKADIAN, AA.SEMITIC.AKKADIAN_2",akka1240,resolved_multiple,2,DRH,,,,,,
1370,Teda,French,French,French,stan1290,FRENCH,IE.ROMANCE.FRENCH,stan1290,resolved_unique,1,DRH,,,,,,
1371,Twelver Shi'ism in post-revolutionary Iran,Western Farsi,Western Farsi,Western Farsi,west2369,PERSIAN,IE.IRANIAN.PERSIAN,west2369,resolved_unique,1,DRH,,,,,,
1374,The Reformed Church (Early Orthodoxy),Middle French,French,French,stan1290,FRENCH,IE.ROMANCE.FRENCH,stan1290,resolved_unique,1,DRH,,,,,,
1376,African Initiated Churches,Zulu,Zulu,Zulu,zulu1248,"NGONI_2, ZULU, ZULU_2, ZULU_NKANDLA","NC.BANTOID.NGONI_2, NC.BANTOID.ZULU, NC.BANTOID.ZULU_2, NC.BANTOID.ZULU_NKANDLA",zulu1248,resolved_multiple,4,DRH,,,,,,
1386,Liumen (Liu School),Classical-Middle-Modern Sinitic,,Mandarin Chinese,mand1415,MANDARIN,ST.CHINESE.MANDARIN,,resolved_unique,1,manual_B,Matthew Hamm,medium,,,,
1390,Eastern Apache,Jicarilla Apache,Lipan Apache,Lipan Apache,lipa1241,LIPAN,NDe.ATHAPASKAN.LIPAN,lipa1241,resolved_unique,1,DRH,,,,,,
1392,Messalians,Classical Syriac,Classical Syriac,Classical Syriac,clas1252,"CLASSICAL_SYRIAC, SYRIAC, SYRIAC_2","AA.SEMITIC.CLASSICAL_SYRIAC, AA.SEMITIC.SYRIAC, AA.SEMITIC.SYRIAC_2",clas1252,resolved_multiple,3,DRH,,,,,,
1396,Ptolemaic Egypt - Egyptian Religion,Koineic Greek,Koineic Greek,Koineic Greek,koin1234,,,koin1234,glottocode_no_tree_tip,0,DRH,,,,,,
1397,The Classic Period Peripheral Coastal Lowlands Ritual Ballgame Cult,Zapotec,,Chiquihuitlán Mazatec,chiq1250,SAN_JUAN_CHIQUIHUITLAN,OM.POPOLOCAN.SAN_JUAN_CHIQUIHUITLAN,,resolved_unique,1,manual_B,Diana Moreiras,poor,,,,
1400,The Buddhist Nuns of 4th - 6th century China,Literary Chinese,Literary Chinese,,,,,,name_not_in_glottolog,0,DRH,,,,,,
1409,Formative Olmec,Mixe-Zoque,Mixe-Zoque,Mixe-Zoque,mixe1284,,,mixe1284,glottocode_no_tree_tip,0,DRH,,,,,,
1412,Tenrikyo,Japanese,Japanese,Japanese,nucl1643,"EI_JAPANESE, JAPANESE, JAPANESE_2, JAPANESE_KYOTO, TAKARAJIMA_JAPANESE, TOKYO_JAPANESE","Jap.JAPANESE.EI_JAPANESE, Jap.JAPANESE.JAPANESE, Jap.JAPANESE.JAPANESE_2, Jap.JAPANESE.JAPANESE_KYOTO, Jap.JAPANESE.TAKARAJIMA_JAPANESE, Jap.JAPANESE.TOKYO_JAPANESE",nucl1643,resolved_multiple,6,DRH,,,,,,
1415,Anomeans,Medieval Greek,Medieval Greek,Medieval Greek,medi1251,,,medi1251,glottocode_no_tree_tip,0,DRH,,,,,,
1419,Ancient Egyptian Religion in the Early 18th Dynasty,Late Egyptian,,,,MIDDLE_EGYPTIAN,AA.EGYPTIAN_COPTIC.MIDDLE_EGYPTIAN,,resolved_unique,1,manual_B,Willis Monroe,perfect,,,,
1420,Creek,Mikasuki,Creek,Creek,cree1270,CREEK,Mus.MUSKOGEAN.CREEK,cree1270,resolved_unique,1,DRH,,,,,,
1426,Early Missionary Christianity in China,Classical-Middle-Modern Sinitic,,Mandarin Chinese,mand1415,MANDARIN,ST.CHINESE.MANDARIN,,resolved_unique,1,manual_B,Matthew Hamm,poor,,,,
1433,Novatians,,Latin,Latin,lati1261,LATIN,IE.ROMANCE.LATIN,lati1261,resolved_unique,1,manual_A,Matthew Hamm,,,,,
1434,Kuna,Kuna,,Border Kuna,bord1248,CUNA,Chi.KUNA.CUNA,,resolved_unique,1,manual_B,Willis Monroe,,,,,
1436,The Monastic School of Gaza,Semitic,,Ionic-Attic Ancient Greek,anci1242,GREEK_ANCIENT,IE.GREEK.GREEK_ANCIENT,,resolved_unique,1,manual_B,Willis Monroe,,,,,
1441,Mexica (Aztec) Religion,Aztec,,Classical Nahuatl,clas1250,CLASSICAL_NAHUATL,UA.AZTECAN.CLASSICAL_NAHUATL,,resolved_unique,1,manual_B,Diana Moreiras,medium,,,,
1450,Tehuelche,Latin American Spanish,Spanish,Spanish,stan1288,SPANISH,IE.ROMANCE.SPANISH,stan1288,resolved_unique,1,DRH,,,,,,
1454,Hesychastic Controversy,Greek,,Ionic-Attic Ancient Greek,anci1242,GREEK_ANCIENT,IE.GREEK.GREEK_ANCIENT,,resolved_unique,1,manual_B,Willis Monroe,,,,,
1468,Eastern Christianity From Nicaea to Chalcedon,Greek,,Ionic-Attic Ancient Greek,anci1242,GREEK_ANCIENT,IE.GREEK.GREEK_ANCIENT,,resolved_unique,1,manual_B,Willis Monroe,,,,,
1474,Amahuaca,Yaminahua,Yaminahua,Yaminahua,yami1256,YAMINAWA,Pan.PANOAN.YAMINAWA,yami1256,resolved_unique,1,DRH,,,,,,
1492,Nambicuara,Nambiquaran,,Southern Nambikuára,sout2994,NAMBIKWARA,Nam.NAMBIKUARAN.NAMBIKWARA,,resolved_unique,1,manual_B,Edward Slingerland,,,,,
1495,Secular Buddhists,English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,,,,
1511,Sokoto,Hausa,Hausa,Hausa,haus1257,"HAUSA, HAUSA_2, HAUSA_3, KANO","AA.WEST_CHADIC.HAUSA, AA.WEST_CHADIC.HAUSA_2, AA.WEST_CHADIC.HAUSA_3, AA.WEST_CHADIC.KANO",haus1257,resolved_multiple,4,DRH,,,,,,
1517,Tunisian Women's Associations,French,French,French,stan1290,FRENCH,IE.ROMANCE.FRENCH,stan1290,resolved_unique,1,DRH,,,,,,
1521,Order of the Hermits of St Augustine (Augustinian friars),Latin,Latin,Latin,lati1261,LATIN,IE.ROMANCE.LATIN,lati1261,resolved_unique,1,DRH,,,,,,
1522,Tijaniyya Tariqa الطريقة التجانية,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,,,,
1544,Ukrainian Greek Catholic Church,Ukrainian,Church Slavic,Church Slavic,chur1257,OLD_CHURCH_SLAVONIC,IE.SLAVIC.OLD_CHURCH_SLAVONIC,chur1257,resolved_unique,1,DRH,,,,,,
1555,Al-Ahbash الأحباش,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,,,,
1570,Tamil Muslims,English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,,,,
1574,Household religion at Ur,Old Akkadian,Akkadian,Akkadian,akka1240,"AKKADIAN, AKKADIAN_2","AA.SEMITIC.AKKADIAN, AA.SEMITIC.AKKADIAN_2",akka1240,resolved_multiple,2,DRH,,,,,,
1619,"Saint Nicholas ""Maroulenas"", Kastania, southern Greece, byzantine church",Middle Assyrian,Akkadian,Akkadian,akka1240,"AKKADIAN, AKKADIAN_2","AA.SEMITIC.AKKADIAN, AA.SEMITIC.AKKADIAN_2",akka1240,resolved_multiple,2,DRH,,,,,,
1621,"Saint Spyridon,Kardamyli, southern Greece, postbyzantine church",Neo-Assyrian,Akkadian,Akkadian,akka1240,"AKKADIAN, AKKADIAN_2","AA.SEMITIC.AKKADIAN, AA.SEMITIC.AKKADIAN_2",akka1240,resolved_multiple,2,DRH,,,,,,
1624,Neo-Assyrian Healers (āšipu/mašmaššu-exorcists),Neo-Assyrian,,Akkadian,akka1240,AKKADIAN,AA.SEMITIC.AKKADIAN,,resolved_unique,1,manual_B,Willis Monroe,,,,,
1626,The Cult of Maritime Hera,Greek,,Ionic-Attic Ancient Greek,anci1242,GREEK_ANCIENT,IE.GREEK.GREEK_ANCIENT,,resolved_unique,1,manual_B,Willis Monroe,,,,,
1627,Mount Putuo 普陀山,Classical-Middle-Modern Sinitic,,Mandarin Chinese,mand1415,MANDARIN,ST.CHINESE.MANDARIN,,resolved_unique,1,manual_B,Matthew Hamm,medium,,,,
1636,The second phase of the Iconoclastic Controversy,Greek,,Ionic-Attic Ancient Greek,anci1242,GREEK_ANCIENT,IE.GREEK.GREEK_ANCIENT,,resolved_unique,1,manual_B,Willis Monroe,,,,,
1653,Visigothic Homoian Christianity,,Gothic,Gothic,goth1244,GOTHIC,IE.GERMANIC.GOTHIC,goth1244,resolved_unique,1,manual_A,Matthew Hamm,,,,,
1654,Le Parti du Mouvement de La Nahda حزب حركة النهضة,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,,,,
1667,Medérsiens,,French,French,stan1290,FRENCH,IE.ROMANCE.FRENCH,stan1290,resolved_unique,1,manual_A,Matthew Hamm,,,,,
1677,Royal Hittite Religion,Old Aramaic (up to 700 BCE),Akkadian,Akkadian,akka1240,"AKKADIAN, AKKADIAN_2","AA.SEMITIC.AKKADIAN, AA.SEMITIC.AKKADIAN_2",akka1240,resolved_multiple,2,DRH,,,,,,
1689,The Isma'ilis in the Ottoman Empire,Arabic,,Levantine Arabic,nort3139,SYRIAN_ARABIC,AA.SEMITIC.SYRIAN_ARABIC,,resolved_unique,1,manual_B,Julian Weideman,medium,,,,
1690,Christianity in Byzantium: between the end of Iconoclasm and the Schism,Greek,,Ionic-Attic Ancient Greek,anci1242,GREEK_ANCIENT,IE.GREEK.GREEK_ANCIENT,,resolved_unique,1,manual_B,Willis Monroe,,,,,
1694,Christianity in Byzantium: Between the Schism and the Fourth Crusade,Greek,,Ionic-Attic Ancient Greek,anci1242,GREEK_ANCIENT,IE.GREEK.GREEK_ANCIENT,,resolved_unique,1,manual_B,Willis Monroe,,,,,
1697,Stylite Monks,Greek,,Ionic-Attic Ancient Greek,anci1242,GREEK_ANCIENT,IE.GREEK.GREEK_ANCIENT,,resolved_unique,1,manual_B,Willis Monroe,,,,,
1701,The Premonstratensian Order in the Middle Ages,,French,French,stan1290,FRENCH,IE.ROMANCE.FRENCH,stan1290,resolved_unique,1,manual_A,Matthew Hamm,,,,,
1708,الإباضية  Al-Ibadia,Arabic,,Gulf Arabic,gulf1241,ARABIC_GULF_SPOKEN,AA.SEMITIC.ARABIC_GULF_SPOKEN,,resolved_unique,1,manual_B,Julian Weideman,medium,,,,
1734,Cupisnique Culture Religion,Unknown,Unknown,,,,,,name_not_in_glottolog,0,DRH,,,,,,
1737,الإمامية Al-Imamia,Classical-Middle-Modern Sinitic,,Dari,dari1249,EASTERN_FARSI,IE.IRANIAN.EASTERN_FARSI,,resolved_unique,1,manual_B,Willis Monroe,,,,,
1759,الطريقة الشاذلية = Attarika Achadoulia,Arabic,,Standard Arabic,stan1318,STANDARD_ARABIC,AA.SEMITIC.STANDARD_ARABIC,,resolved_unique,1,manual_B,Julian Weideman,medium,,,,
1776,الطريقة القادرية في البلاد التونسية The Qadiriyya Order in Tunisia,Arabic,,Tunisian Arabic,tuni1259,TUNISIAN_ARABIC_MAGHRIB,AA.SEMITIC.TUNISIAN_ARABIC_MAGHRIB,,resolved_unique,1,manual_B,Julian Weideman,good,,,,
1777,الطريقة التّيجانية بالبلاد التونسية The Tijaniyya Order in Tunisia,Arabic,,Tunisian Arabic,tuni1259,TUNISIAN_ARABIC_MAGHRIB,AA.SEMITIC.TUNISIAN_ARABIC_MAGHRIB,,resolved_unique,1,manual_B,Julian Weideman,good,,,,
1780,الطريقة الشاذلية في تونس The Shadhiliyya Order in Tunisia,Arabic,,Tunisian Arabic,tuni1259,TUNISIAN_ARABIC_MAGHRIB,AA.SEMITIC.TUNISIAN_ARABIC_MAGHRIB,,resolved_unique,1,manual_B,Julian Weideman,good,,,,
1781,المذهب الشيعي في تونس The Shiʿi madhhab in Tunisia,Arabic,,Tunisian Arabic,tuni1259,TUNISIAN_ARABIC_MAGHRIB,AA.SEMITIC.TUNISIAN_ARABIC_MAGHRIB,,resolved_unique,1,manual_B,Julian Weideman,good,,,,
1791,"الطريقة القادرية في بغداد: فترة التأسيس ق12 Attarika Al Qadiria à Bagdad: la période fondatrice, le XIIe siècle",Arabic,,Gilit Mesopotamian Arabic,meso1252,IRAQ_MUSLIM_BAGHDAD_ARABIC,AA.SEMITIC.IRAQ_MUSLIM_BAGHDAD_ARABIC,,resolved_unique,1,manual_B,Julian Weideman,good,,,,
1820,"Cherubim and Seraphim Church Unification, Campus Fellowship",,Yoruba; English,,,,,,name_not_in_glottolog,0,manual_A,Matthew Hamm,,,,,
1829,Cherubim and Seraphim Unification Church of Nigeria (C&SUCN),,Yoruba; English,,,,,,name_not_in_glottolog,0,manual_A,Matthew Hamm,,,,,
1835,"The Cherubim and Seraphim Church of Zion, Ugbonla",,Yoruba; English,,,,,,name_not_in_glottolog,0,manual_A,Matthew Hamm,,,,,
1845,Benedictine Order in Denmark,,Danish,Danish,dani1285,DANISH,IE.GERMANIC.DANISH,dani1285,resolved_unique,1,manual_A,Matthew Hamm,,,,,
1869,IFA RELIGIOUS GROUP IN ILE- IFE,Yoruba,Yoruba,Yoruba,yoru1245,"OKA, YORUBA","NC.DEFOID.OKA, NC.DEFOID.YORUBA",yoru1245,resolved_multiple,2,DRH,,,,,,
1872,"The Holy Apostles Community, Ayetoro",,Yoruba,Yoruba,yoru1245,"OKA, YORUBA","NC.DEFOID.OKA, NC.DEFOID.YORUBA",yoru1245,resolved_multiple,2,manual_A,Matthew Hamm,,,,,
1897,"The Episcopal Church of Cherubim and Seraphim, Zion Pepe",,Yoruba,Yoruba,yoru1245,"OKA, YORUBA","NC.DEFOID.OKA, NC.DEFOID.YORUBA",yoru1245,resolved_multiple,2,manual_A,Matthew Hamm,,,,,
1903,The 'Abbāsids,Arabic,,Levantine Arabic,nort3139,SYRIAN_ARABIC,AA.SEMITIC.SYRIAN_ARABIC,,resolved_unique,1,manual_B,Julian Weideman,medium,,,,
1904,الطريقة القادرية في تونس القرن  19 و20   =  L'ordre Qadiri en Tunisie aux XIXe et XXe siècles,Arabic,,Tunisian Arabic,tuni1259,TUNISIAN_ARABIC_MAGHRIB,AA.SEMITIC.TUNISIAN_ARABIC_MAGHRIB,,resolved_unique,1,manual_B,Julian Weideman,good,,,,
1908,"Buddhist Traders in the Chinese Quarter in Hakata, Japan",Japanese,Japanese,Japanese,nucl1643,"EI_JAPANESE, JAPANESE, JAPANESE_2, JAPANESE_KYOTO, TAKARAJIMA_JAPANESE, TOKYO_JAPANESE","Jap.JAPANESE.EI_JAPANESE, Jap.JAPANESE.JAPANESE, Jap.JAPANESE.JAPANESE_2, Jap.JAPANESE.JAPANESE_KYOTO, Jap.JAPANESE.TAKARAJIMA_JAPANESE, Jap.JAPANESE.TOKYO_JAPANESE",nucl1643,resolved_multiple,6,DRH,,,,,,
1918,Contemporary Neo-Confucianism 當代新儒家,Middle-Modern Sinitic,Middle-Modern Sinitic,Middle-Modern Sinitic,midd1354,,,midd1354,glottocode_no_tree_tip,0,DRH,,,,,,
1938,Bahai religion,,Iranian ,,,,,,name_not_in_glottolog,0,manual_A,Matthew Hamm,,,,,
1940,"The Holy Apostles Community, Ori-Oke Iwamimo",,Yoruba,Yoruba,yoru1245,"OKA, YORUBA","NC.DEFOID.OKA, NC.DEFOID.YORUBA",yoru1245,resolved_multiple,2,manual_A,Matthew Hamm,,,,,
1943,Cult of Gauchito Gil,,Spanish,Spanish,stan1288,SPANISH,IE.ROMANCE.SPANISH,stan1288,resolved_unique,1,manual_A,Matthew Hamm,,,,,
1961,"Grace Covenant Centre, Ado-Ekiti",,Yoruba,Yoruba,yoru1245,"OKA, YORUBA","NC.DEFOID.OKA, NC.DEFOID.YORUBA",yoru1245,resolved_multiple,2,manual_A,Matthew Hamm,,,,,
1962,Huayan School 華嚴宗,,,,,,,,no_language_tag,0,,,,,,,
1966,Cherubim & Seraphim Movement Church (Worldwide) Ayo Ni O,Yoruba,Yoruba,Yoruba,yoru1245,"OKA, YORUBA","NC.DEFOID.OKA, NC.DEFOID.YORUBA",yoru1245,resolved_multiple,2,DRH,,,,,,
1972,Shepherding Movement,Classical Indo-European,Classical Indo-European,Classical Indo-European,clas1257,,,clas1257,glottocode_no_tree_tip,0,DRH,,,,,,
1974,"Chapel of Grace, Ile-Ife",English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,,,,
1978,"The Dharmalakshana Buddhist Institute 佛教法相學會, Hong Kong",Cantonese,Yue Chinese,Yue Chinese,yuec1235,CANTONESE,ST.CHINESE.CANTONESE,yuec1235,resolved_unique,1,DRH,,,,,,
1983,Early Byzantine Asceticism,Greek,Greek,Greek,gree1276,,,gree1276,glottocode_no_tree_tip,0,DRH,,,,,,
1985,Christianity in Antioch. From the Apostolic Era to the Islamic conquest,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,,,,
1989,Iron Age Celtic Spain and Portugal (Celtiberia),Indo-European,Indo-European,Indo-European,indo1319,,,indo1319,glottocode_no_tree_tip,0,DRH,,,,,,
1993,Ancient Boeotians,Greek,Greek,Greek,gree1276,,,gree1276,glottocode_no_tree_tip,0,DRH,,,,,,
1994,Nigeria Fellowship of Evangelical Students (NIFES),English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,,,,
2000,"The Community Church of Apostles Nigeria and Oversea (COCANO), Ajegunle",Yoruba,Yoruba,Yoruba,yoru1245,"OKA, YORUBA","NC.DEFOID.OKA, NC.DEFOID.YORUBA",yoru1245,resolved_multiple,2,DRH,,,,,,
2003,Nigerian Baptist Convention,English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,,,,
2006,New Life for All Nations Ministries,English,Yoruba,Yoruba,yoru1245,"OKA, YORUBA","NC.DEFOID.OKA, NC.DEFOID.YORUBA",yoru1245,resolved_multiple,2,DRH,,,,,,
2009,Ancient Arcadians,Greek,Greek,Greek,gree1276,,,gree1276,glottocode_no_tree_tip,0,DRH,,,,,,
2010,Bektashi Tarika,Greek,Greek,Greek,gree1276,,,gree1276,glottocode_no_tree_tip,0,DRH,,,,,,
2011,Scripture Union Nigeria,English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,,,,
2016,الدولة الفاطمية Fatimid Dynasty,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,,,,
2021,The United Missionary Church of Africa,English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,,,,
2023,الدولة الزيرية Zirid Dynasty,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,,,,
2038,"Cathars, Catharism, Albigenses, Albigensians, Cathari, Catharistae, ""Pure Christians""",Unknown,Unknown,,,,,,name_not_in_glottolog,0,DRH,,,,,,
2048,الدولة الرستمية Rustamid Dynasty,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,,,,
2051,Tibeto-Vietnamese Đạo Mẫu,Vietic,Vietic,Vietic,viet1250,,,viet1250,glottocode_no_tree_tip,0,DRH,,,,,,
2052,Christ Way Ministries International,Yoruba,Yoruba,Yoruba,yoru1245,"OKA, YORUBA","NC.DEFOID.OKA, NC.DEFOID.YORUBA",yoru1245,resolved_multiple,2,DRH,,,,,,
2054,Christ Apostolic Church,Yoruba,Yoruba,Yoruba,yoru1245,"OKA, YORUBA","NC.DEFOID.OKA, NC.DEFOID.YORUBA",yoru1245,resolved_multiple,2,DRH,,,,,,
2061,OYA RELIGIOUS GROUP IN OYO,Yoruba,Yoruba,Yoruba,yoru1245,"OKA, YORUBA","NC.DEFOID.OKA, NC.DEFOID.YORUBA",yoru1245,resolved_multiple,2,DRH,,,,,,
2069,L'ordre Soufi Qasimite Hadfite الطريقة الصوفية القاسميّة الهادفية,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,,,,
2070,Overcomers Evangelical Mission International (Ori-Oke Asegun),English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,,,,
2074,"Revolutionary Mahdism and Resistance to Colonial Rule in the Sokoto Caliphate, 1905-1906",Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,,,,
2084,MAITATSINE: NIGERIA'S BLOODY RELIGIOUS TERRORIST MOVEMENT,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,,,,
2089,L'ordre Soufit karkariya en Tunisie الطريقة الكركرية في تونس,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,,,,
2104,الطريقة التجانية في تونس ق18-ق19 ATARIKA TJENIA FI TOUNES  XVIII-XIXème siècle,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,,,,
2111,Tsinburbura Traditional Religion,Afro-Asiatic,Afro-Asiatic,Afro-Asiatic,afro1255,,,afro1255,glottocode_no_tree_tip,0,DRH,,,,,,
2114,Tijaniyyah Sufi Movement in North-Western Nigeria,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,,,,
2116,Qadiriyyah Movement in the Sokoto Caliphate.,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,,,,
2122,Jama'at Izalat al-Bid'ah wa Iqamat al-Sunnah (JIBWIS),Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,,,,
2126,Nasrul-lahi-li Fathi Society of Nigeria (NASFAT),Yoruba,Yoruba,Yoruba,yoru1245,"OKA, YORUBA","NC.DEFOID.OKA, NC.DEFOID.YORUBA",yoru1245,resolved_multiple,2,DRH,,,,,,
2128,Paulicians,Macedo-Bulgarian,Classical-Middle Armenian,Classical-Middle Armenian,clas1249,ARMENIAN_CLASSICAL,IE.ARMENIAN.ARMENIAN_CLASSICAL,clas1249,resolved_unique,1,DRH,,,,,,
2131,Chimú Empire Religion,Mochica,Mochica,Mochica,moch1259,MOCHICA,Cmu.CHIMUAN.MOCHICA,moch1259,resolved_unique,1,DRH,,,,,,
2133,ANSAR-UD-DEEN SOCIETY OF NIGERIA,Yoruba,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,,,,
2138,الجماعة الأحمدية الإسلامية في نيجيريا,English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,,,,
2139,Shi'a Group in Nigeria,English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,,,,
2141,(Ahl al-Sunnah Group for Preaching and Jihad)جماعة أهل السنة للدعوة والجهاد,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,,,,
2146,Maruyamakyō,Japanese,Japanese,Japanese,nucl1643,"EI_JAPANESE, JAPANESE, JAPANESE_2, JAPANESE_KYOTO, TAKARAJIMA_JAPANESE, TOKYO_JAPANESE","Jap.JAPANESE.EI_JAPANESE, Jap.JAPANESE.JAPANESE, Jap.JAPANESE.JAPANESE_2, Jap.JAPANESE.JAPANESE_KYOTO, Jap.JAPANESE.TAKARAJIMA_JAPANESE, Jap.JAPANESE.TOKYO_JAPANESE",nucl1643,resolved_multiple,6,DRH,,,,,,
2147,الدولة الحفصية Hafsid Dynasty,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,,,,
2149,Judaism in Byzantium,Ancient Hebrew,Ancient Hebrew,Ancient Hebrew,anci1244,BIBLICAL_HEBREW,AA.SEMITIC.BIBLICAL_HEBREW,anci1244,resolved_unique,1,DRH,,,,,,
