tip_name,asjp_id,glottocode,glottolog_name
An.OCEANIC.BUGAWAC,BUGAWAC,buga1250,Bugawac
An.OCEANIC.SUKURUM,SUKURUM,suku1264,Sukurum
An.OCEANIC.SIRASIRA,SIRASIRA,sara1323,Sarasira
An.OCEANIC.MARI,MARI,mari1429,Mari (Madang Province)
An.OCEANIC.WAMPUR,WAMPUR,wamp1248,Wampur
An.OCEANIC.YAROS,YAROS,adze1240,Adzera
An.OCEANIC.AZERA,AZERA,adze1240,Adzera
An.OCEANIC.AMARI,AMARI,adze1240,Adzera
An.OCEANIC.ADZERA,ADZERA,adze1240,Adzera
An.OCEANIC.ONANK,ONANK,nort2857,North Watut
An.OCEANIC.DANGAL,DANGAL,sout2877,South Watut
An.OCEANIC.MARALANGO,MARALANGO,sout2877,South Watut
An.OCEANIC.BUBWAF,BUBWAF,midd1327,Middle Watut
An.OCEANIC.DUNGUNTUNG,DUNGUNTUNG,midd1327,Middle Watut
An.OCEANIC.SILISILI,SILISILI,midd1327,Middle Watut
An.OCEANIC.LABU,LABU,labu1248,Labu
An.OCEANIC.WAMPAR,WAMPAR,wamp1247,Wampar
An.OCEANIC.WAMPAR_2,WAMPAR_2,wamp1247,Wampar
An.OCEANIC.DAGIN,DAGIN,wamp1247,Wampar
An.OCEANIC.DUWET,DUWET,duwe1237,Duwet
An.OCEANIC.GUWOT,GUWOT,duwe1237,Duwet
An.OCEANIC.ARIBWATSA,ARIBWATSA,arib1241,Aribwatsa
An.OCEANIC.MUSOM,MUSOM,muso1238,Musom
An.OCEANIC.SIRAK,SIRAK,mefe1242,Mefele
An.OCEANIC.MUSOM_2,MUSOM_2,muso1238,Musom
An.OCEANIC.HOTE,HOTE,hote1245,Hote
An.OCEANIC.YAMAP,YAMAP,yama1260,Yamap
An.OCEANIC.KAIWA,KAIWA,iwal1237,Iwal
An.OCEANIC.PIU,PIU,piuu1237,Piu
An.OCEANIC.SAMBIO,SAMBIO,kapi1250,Kapin
An.OCEANIC.MANGA,MANGA,mang1404,Mangga Buang
An.OCEANIC.BUASI,BUASI,vehe1237,Vehes
An.OCEANIC.BUANG_MAPOS,BUANG_MAPOS,mapo1242,Mapos Buang
An.OCEANIC.WAGAU,WAGAU,mapo1242,Mapos Buang
An.OCEANIC.MAPOS,MAPOS,mapo1242,Mapos Buang
An.OCEANIC.BUANG,BUANG,pate1247,Patep
An.OCEANIC.DAMBI,DAMBI,damb1246,Dambi
An.OCEANIC.KUMARU,KUMARU,kuma1278,Kumalu
An.OCEANIC.PATEP,PATEP,pate1247,Patep
An.OCEANIC.LATEP,LATEP,zena1237,Zenag
An.OCEANIC.TOWANGARA,TOWANGARA,gora1262,Gorakor
An.OCEANIC.ZENAG,ZENAG,zena1237,Zenag
An.OCEANIC.ASUMBOA,ASUMBOA,asum1237,Asumboa
An.OCEANIC.VANO,VANO,vano1237,Lovono
An.OCEANIC.TANEMA,TANEMA,tane1237,Tanema
An.OCEANIC.TEANU,TEANU,tean1237,Teanu
An.OCEANIC.AYIWO,AYIWO,ayiw1239,Äiwoo
An.OCEANIC.NANGGU,NANGGU,nang1262,Nanggu
An.OCEANIC.NAMBAKAENGO_MALO,NAMBAKAENGO_MALO,,
An.OCEANIC.NEA_NEMBOI,NEA_NEMBOI,,
An.OCEANIC.NEA_NOOLI,NEA_NOOLI,,
An.OCEANIC.BANUA,BANUA,,
An.OCEANIC.NEA,NEA,nalo1235,Nalögo
An.OCEANIC.ANEITYUM_2,ANEITYUM_2,anei1239,Aneityum
An.OCEANIC.SIE,SIE,siee1239,Sie
An.OCEANIC.URA,URA,urav1235,Ura (Vanuatu)
An.OCEANIC.KWAMERA_ISIAI,KWAMERA_ISIAI,kwam1252,Kwamera
An.OCEANIC.KWAMERA_PORT_RESOLUTION,KWAMERA_PORT_RESOLUTION,kwam1252,Kwamera
An.OCEANIC.KWAMERA_YATUKWEY,KWAMERA_YATUKWEY,kwam1252,Kwamera
An.OCEANIC.SOUTHWEST_TANNA_ENFITANA,SOUTHWEST_TANNA_ENFITANA,sout2869,Southwest Tanna
An.OCEANIC.SOUTHWEST_TANNA_IKITI,SOUTHWEST_TANNA_IKITI,sout2869,Southwest Tanna
An.OCEANIC.SOUTHWEST_TANNA_IKIYAU,SOUTHWEST_TANNA_IKIYAU,sout2869,Southwest Tanna
An.OCEANIC.SOUTHWEST_TANNA_IMREANG,SOUTHWEST_TANNA_IMREANG,sout2869,Southwest Tanna
An.OCEANIC.SOUTHWEST_TANNA_LAPWANGTOAI,SOUTHWEST_TANNA_LAPWANGTOAI,sout2869,Southwest Tanna
An.OCEANIC.LENAKEL_LENAUKAS,LENAKEL_LENAUKAS,lena1238,Lenakel
An.OCEANIC.LENAKEL_LONASILIAN,LENAKEL_LONASILIAN,lena1238,Lenakel
An.OCEANIC.NORTH_TANNA,NORTH_TANNA,nort2847,North Tanna
An.OCEANIC.WHITESANDS_IARKEI,WHITESANDS_IARKEI,whit1269,Whitesands
An.OCEANIC.WHITESANDS_LONIEL,WHITESANDS_LONIEL,whit1269,Whitesands
An.OCEANIC.XARACUU,XARACUU,xara1244,Xârâcùù
An.OCEANIC.GRAND_COULI,GRAND_COULI,tiri1258,Tiri-Mea
An.OCEANIC.AJIE,AJIE,ajie1238,Ajië
An.OCEANIC.DUMBEA,DUMBEA,dumb1241,Dumbea
An.OCEANIC.CEMUHI,CEMUHI,cemu1238,Cemuhî
An.OCEANIC.YUAGA,YUAGA,yuag1237,Yuaga
An.OCEANIC.NELEMWA,NELEMWA,kuma1276,Nêlêmwa-Nixumwak
An.OCEANIC.CAAC,CAAC,caac1237,Caac
An.OCEANIC.NYALAYU,NYALAYU,nyal1254,Belep
An.OCEANIC.PAICI,PAICI,paic1239,Paicî
An.OCEANIC.FA_TIETA,FA_TIETA,hmwa1243,Hmwaveke
An.OCEANIC.PWAAMEI,PWAAMEI,pwaa1237,Pwaamei
An.OCEANIC.JAWE,JAWE,jawe1237,Jawe
An.OCEANIC.NEMI,NEMI,nemi1240,Nemi
An.OCEANIC.TOLOMAKO,TOLOMAKO,tolo1255,Tolomako
An.OCEANIC.PIAMATSINA,PIAMATSINA,piam1242,Piamatsina
An.OCEANIC.VALPEI,VALPEI,valp1237,Valpei
An.OCEANIC.VALPEI_HUKUA,VALPEI_HUKUA,valp1237,Valpei
An.OCEANIC.VUNAPU,VUNAPU,vuna1239,Vunapu
An.OCEANIC.NOKUKU,NOKUKU,noku1237,Nokuku
An.OCEANIC.TASMATE,TASMATE,tasm1246,Tasmate
An.OCEANIC.AKEI,AKEI,akei1237,Akei
An.OCEANIC.AKEI_PENANTSIRO,AKEI_PENANTSIRO,akei1237,Akei
An.OCEANIC.AKEI_TASIRIKI,AKEI_TASIRIKI,akei1237,Akei
An.OCEANIC.WUSI_NONONA,WUSI_NONONA,wusi1237,Kula (Vanuatu)
An.OCEANIC.WUSI_KEREPUA,WUSI_KEREPUA,wusi1237,Kula (Vanuatu)
An.OCEANIC.WUSI_VALUI,WUSI_VALUI,wusi1237,Kula (Vanuatu)
An.OCEANIC.WUSI_MANA,WUSI_MANA,wusi1237,Kula (Vanuatu)
An.OCEANIC.AMBLONG,AMBLONG,ambl1237,Amblong
An.OCEANIC.NARANGO,NARANGO,nara1263,Narango
An.OCEANIC.NARANGO_NAMBEL,NARANGO_NAMBEL,nara1263,Narango
An.OCEANIC.WAILAPA,WAILAPA,wail1242,Ale
An.OCEANIC.TANGOA,TANGOA,tang1347,Movono
An.OCEANIC.ARAKI,ARAKI,arak1252,Araki
An.OCEANIC.FORTSENAL,FORTSENAL,fort1240,Kiai
An.OCEANIC.MOROUAS_BATUNLAMAK,MOROUAS_BATUNLAMAK,moro1286,Ande
An.OCEANIC.MOROUAS,MOROUAS,moro1286,Ande
An.OCEANIC.RORIA,RORIA,rori1237,Mores
An.OCEANIC.LAMETIN,LAMETIN,mere1242,Merei
An.OCEANIC.MALMARIV,MALMARIV,tial1239,Tiale
An.OCEANIC.NAVUT_MATAE,NAVUT_MATAE,navu1237,Navut
An.OCEANIC.NAVUT,NAVUT,navu1237,Navut
An.OCEANIC.NORTH_MALO,NORTH_MALO,malo1243,Tamambo
An.OCEANIC.SOUTH_MALO,SOUTH_MALO,malo1243,Tamambo
An.OCEANIC.MAFEA,MAFEA,mafe1237,Mafea
An.OCEANIC.TUTUBA,TUTUBA,tutu1241,Tutuba
An.OCEANIC.AORE,AORE,aore1237,Aore
An.OCEANIC.LOREDIAKARKAR,LOREDIAKARKAR,lore1244,Nethalp
An.OCEANIC.SHARK_BAY_1,SHARK_BAY_1,shar1244,Ngen
An.OCEANIC.SHARK_BAY_2,SHARK_BAY_2,shar1244,Ngen
An.OCEANIC.TAMBOTALO,TAMBOTALO,tamb1253,Tambotalo
An.OCEANIC.POLONOMBAUK,POLONOMBAUK,polo1242,Polonombauk
An.OCEANIC.BUTMAS,BUTMAS,butm1237,Farafi
An.OCEANIC.TUR,TUR,butm1237,Farafi
An.OCEANIC.WEST_AMBAE,WEST_AMBAE,west2513,West Ambae
An.OCEANIC.EAST_AMBAE_LOLSIWOI,EAST_AMBAE_LOLSIWOI,east2443,East Ambae
An.OCEANIC.EAST_AMBAE_LOLOMATUI,EAST_AMBAE_LOLOMATUI,east2443,East Ambae
An.OCEANIC.EAST_AMBAE_WAILENGI,EAST_AMBAE_WAILENGI,east2443,East Ambae
An.OCEANIC.RAGA,RAGA,hano1246,Hano
An.OCEANIC.MARINO,MARINO,mari1426,Sunwadia
An.OCEANIC.CENTRAL_MAEWO,CENTRAL_MAEWO,cent2058,Central Maewo
An.OCEANIC.BAETORA_NAVENEVENE,BAETORA_NAVENEVENE,baet1237,Baetora
An.OCEANIC.BAETORA_TAM,BAETORA_TAM,baet1237,Baetora
An.OCEANIC.BAETORA,BAETORA,baet1237,Baetora
An.OCEANIC.BAETORA_NASAWA,BAETORA_NASAWA,baet1237,Baetora
An.OCEANIC.BAETORA_NAROVOROVO,BAETORA_NAROVOROVO,baet1237,Baetora
An.OCEANIC.MOTA,MOTA,mota1237,Mota
An.OCEANIC.WETAMUT_DORIG,WETAMUT_DORIG,weta1242,Dorig
An.OCEANIC.WETAMUT,WETAMUT,weta1242,Dorig
An.OCEANIC.NUME,NUME,nume1241,Nume
An.OCEANIC.MERLAV,MERLAV,merl1237,Merlav
An.OCEANIC.MERLAV_MERIG,MERLAV_MERIG,merl1237,Merlav
An.OCEANIC.KORO,KORO,koro1308,Koro-Olrat
An.OCEANIC.LAKONA,LAKONA,lako1245,Lakon
An.OCEANIC.HIW,HIW,hiww1237,Hiw
An.OCEANIC.TOGA,TOGA,loto1240,Lo-Toga
An.OCEANIC.LEHALURUP,LEHALURUP,leha1244,Lehalurup
An.OCEANIC.LEHALI,LEHALI,leha1243,Lehali
An.OCEANIC.MOTLAV,MOTLAV,motl1237,Mwotlap
An.OCEANIC.MOSINA,MOSINA,vure1239,Vurës
An.OCEANIC.MOSINA_VETUMBOSO,MOSINA_VETUMBOSO,vure1239,Vurës
An.OCEANIC.LEMERIG,LEMERIG,leme1238,Lemerig
An.OCEANIC.VATRATA_SASAR,VATRATA_SASAR,leme1238,Lemerig
An.OCEANIC.VERAA,VERAA,vera1241,Vera'a
An.OCEANIC.VATRATA,VATRATA,vera1241,Vera'a
An.OCEANIC.NAMAKURA_MATASO,NAMAKURA_MATASO,nama1268,Namakura
An.OCEANIC.NAMAKURA_TONGARIKI,NAMAKURA_TONGARIKI,nama1268,Namakura
An.OCEANIC.NAMAKURA_BONGABONGA,NAMAKURA_BONGABONGA,nama1268,Namakura
An.OCEANIC.NAMAKURA_MAKURA,NAMAKURA_MAKURA,nama1268,Namakura
An.OCEANIC.ETON_VANUATU,ETON_VANUATU,eton1255,Eton (Vanuatu)
An.OCEANIC.SOUTH_EFATE_ERAKOR,SOUTH_EFATE_ERAKOR,sout2856,Nafsan
An.OCEANIC.SOUTH_EFATE_ERATAP,SOUTH_EFATE_ERATAP,sout2856,Nafsan
An.OCEANIC.SOUTH_EFATE_PANGO,SOUTH_EFATE_PANGO,sout2856,Nafsan
An.OCEANIC.LELEPA,LELEPA,lele1267,Lelepa
An.OCEANIC.NORTH_EFATE_PWELE,NORTH_EFATE_PWELE,nort2836,North Efate
An.OCEANIC.NORTH_EFATE_SIVIRI,NORTH_EFATE_SIVIRI,nort2836,North Efate
An.OCEANIC.NORTH_EFATE_NGUNA,NORTH_EFATE_NGUNA,nort2836,North Efate
An.OCEANIC.NORTH_EFATE_WORAVIU,NORTH_EFATE_WORAVIU,nort2836,North Efate
An.OCEANIC.NORTH_EFATE_SESAKE,NORTH_EFATE_SESAKE,nort2836,North Efate
An.OCEANIC.BIERIA_VOVO,BIERIA_VOVO,bier1246,Bieria
An.OCEANIC.MAII,MAII,maii1238,Maii
An.OCEANIC.BIEREBO_YEVALI,BIEREBO_YEVALI,bier1244,Bierebo
An.OCEANIC.BIEREBO_TAVIO,BIEREBO_TAVIO,bier1244,Bierebo
An.OCEANIC.BIEREBO_BURUPIKA,BIEREBO_BURUPIKA,bier1244,Bierebo
An.OCEANIC.BAKI,BAKI,baki1244,Baki
An.OCEANIC.BIEREBO_BONKOVIA,BIEREBO_BONKOVIA,bier1244,Bierebo
An.OCEANIC.LEWO_MAPREMO,LEWO_MAPREMO,lewo1242,Lewo
An.OCEANIC.LEWO_NUVI,LEWO_NUVI,lewo1242,Lewo
An.OCEANIC.LEWO_VISINA,LEWO_VISINA,lewo1242,Lewo
An.OCEANIC.LAMENU,LAMENU,lame1260,Lamenu
An.OCEANIC.LEWO_NIKAURA,LEWO_NIKAURA,lewo1242,Lewo
An.OCEANIC.LEWO_FILAKARA,LEWO_FILAKARA,lewo1242,Lewo
An.OCEANIC.LEWO_MATE,LEWO_MATE,lewo1242,Lewo
An.OCEANIC.LEWO_NUL,LEWO_NUL,lewo1242,Lewo
An.OCEANIC.PAAMA_LIRONESA,PAAMA_LIRONESA,paam1238,Paama
An.OCEANIC.PAAMA_FAULILI,PAAMA_FAULILI,paam1238,Paama
An.OCEANIC.PAAMA_LAUL,PAAMA_LAUL,paam1238,Paama
An.OCEANIC.SOUTHEAST_AMBRYM_MAAT,SOUTHEAST_AMBRYM_MAAT,sout2859,Southeast Ambrym
An.OCEANIC.SOUTHEAST_AMBRYM_TOAK,SOUTHEAST_AMBRYM_TOAK,sout2859,Southeast Ambrym
An.OCEANIC.LONWOLWOL,LONWOLWOL,lonw1238,Lonwolwol
An.OCEANIC.NORTH_AMBRYM_RANON,NORTH_AMBRYM_RANON,nort2839,North Ambrym
An.OCEANIC.NORTH_AMBRYM_FONAH,NORTH_AMBRYM_FONAH,nort2839,North Ambrym
An.OCEANIC.ORKON,ORKON,orko1234,Orkon-Fanbak
An.OCEANIC.DAKAKA_BAIAP,DAKAKA_BAIAP,daka1243,Dakaka
An.OCEANIC.DAKAKA_SESIVI,DAKAKA_SESIVI,daka1243,Dakaka
An.OCEANIC.PORT_VATO,PORT_VATO,port1286,Daakie
An.OCEANIC.SA,SA,saaa1241,Sa
An.OCEANIC.APMA,APMA,apma1240,Apma
An.OCEANIC.SURU_KAVIAN_APMA,SURU_KAVIAN_APMA,apma1240,Apma
An.OCEANIC.SKE,SKE,seke1241,Seke (Vanuatu)
An.OCEANIC.SEKE,SEKE,seke1241,Seke (Vanuatu)
An.OCEANIC.SOWA,SOWA,sowa1244,Sowa
An.OCEANIC.LETEMBOI,LETEMBOI,lete1241,Letemboi-Repanbitip
An.OCEANIC.REPANBITIP,REPANBITIP,repa1237,Repanbitip
An.OCEANIC.DIXON_REEF_1,DIXON_REEF_1,dixo1238,Dixon Reef
An.OCEANIC.DIXON_REEF_2,DIXON_REEF_2,dixo1238,Dixon Reef
An.OCEANIC.LITZLITZ,LITZLITZ,litz1237,Naman
An.OCEANIC.VINMAVIS,VINMAVIS,vinm1237,Neve'ei
An.OCEANIC.TAPE,TAPE,,
An.OCEANIC.LAREVAT,LAREVAT,lare1249,Larevat
An.OCEANIC.MAE_ORAP,MAE_ORAP,maee1241,Tirax
An.OCEANIC.MAE,MAE,maee1241,Tirax
An.OCEANIC.MARAGUS,MARAGUS,mara1399,Maragus
An.OCEANIC.BIG_NAMBAS_LEVIAMP,BIG_NAMBAS_LEVIAMP,bign1238,Big Nambas
An.OCEANIC.BIG_NAMBAS_UNMET,BIG_NAMBAS_UNMET,bign1238,Big Nambas
An.OCEANIC.LABO_WINDUA,LABO_WINDUA,labo1244,Ninde
An.OCEANIC.LABO,LABO,labo1244,Ninde
An.OCEANIC.NATI,NATI,,
An.OCEANIC.MALFAXAL,MALFAXAL,malf1237,Na'ahai
An.OCEANIC.SOUTH_WEST_BAY_BENOUR,SOUTH_WEST_BAY_BENOUR,sout2857,Nahavaq
An.OCEANIC.SOUTH_WEST_BAY_LEMBINWEN,SOUTH_WEST_BAY_LEMBINWEN,sout2857,Nahavaq
An.OCEANIC.LINGARAK,LINGARAK,ling1265,Neverver
An.OCEANIC.KATBOL_TIMBEMBE,KATBOL_TIMBEMBE,katb1237,Avava
An.OCEANIC.KATBOL,KATBOL,katb1237,Avava
An.OCEANIC.REREP,REREP,rere1240,Rerep
An.OCEANIC.UNUA,UNUA,unua1237,Unua
An.OCEANIC.BURMBAR_LEPAXSIVIR,BURMBAR_LEPAXSIVIR,burm1263,Burmbar
An.OCEANIC.BURMBAR_VARTAVO,BURMBAR_VARTAVO,burm1263,Burmbar
An.OCEANIC.BURMBAR,BURMBAR,burm1263,Burmbar
An.OCEANIC.MASKELYNES,MASKELYNES,mask1242,Maskelynes
An.OCEANIC.PORT_SANDWICH,PORT_SANDWICH,port1285,Port Sandwich
An.OCEANIC.AXAMB_AVOK,AXAMB_AVOK,axam1237,Axamb
An.OCEANIC.AXAMB_MAXBAXO,AXAMB_MAXBAXO,axam1237,Axamb
An.OCEANIC.AXAMB,AXAMB,axam1237,Axamb
An.OCEANIC.AULUA,AULUA,aulu1238,Aulua
An.OCEANIC.MALUA_BAY_PETARMUR,MALUA_BAY_PETARMUR,malu1245,Malua-Tepërav
An.OCEANIC.MALUA_BAY,MALUA_BAY,malu1245,Malua-Tepërav
An.OCEANIC.NESE,NESE,,
An.OCEANIC.MPOTOVORO_VOVO,MPOTOVORO_VOVO,mpot1241,Mpotovoro
An.OCEANIC.VAO,VAO,vaoo1237,Vao-Vovo
An.OCEANIC.ATCHIN,ATCHIN,urip1239,Uripiv-Wala-Rano-Atchin
An.OCEANIC.URI,URI,urip1239,Uripiv-Wala-Rano-Atchin
An.OCEANIC.URIPIV,URIPIV,urip1239,Uripiv-Wala-Rano-Atchin
An.OCEANIC.TAUTU,TAUTU,urip1239,Uripiv-Wala-Rano-Atchin
An.OCEANIC.RANO,RANO,urip1239,Uripiv-Wala-Rano-Atchin
An.OCEANIC.PINALUM,PINALUM,urip1239,Uripiv-Wala-Rano-Atchin
An.OCEANIC.WALA,WALA,urip1239,Uripiv-Wala-Rano-Atchin
An.OCEANIC.IAAI,IAAI,iaai1238,Iaai
An.OCEANIC.DEHU,DEHU,dehu1237,Dehu
An.OCEANIC.NENGONE,NENGONE,neng1238,Nengone
An.YAPESE.YAPESE,YAPESE,yape1248,Yapese
An.OCEANIC.WUVULU,WUVULU,wuvu1239,Wuvulu-Aua
An.OCEANIC.SEIMAT,SEIMAT,seim1238,Seimat
An.OCEANIC.KANIET,KANIET,kani1282,Kaniet
An.OCEANIC.NAUNA,NAUNA,naun1237,Nauna
An.OCEANIC.BALUAN_PAM,BALUAN_PAM,balu1257,Paluai
An.OCEANIC.LOU,LOU,louu1245,Lou
An.OCEANIC.LEVEI,LEVEI,kheh1237,Khehek
An.OCEANIC.LIKUM,LIKUM,liku1243,Likum
An.OCEANIC.NYINDROU,NYINDROU,nyin1250,Nyindrou
An.OCEANIC.HERMIT,HERMIT,herm1237,Hermit
An.OCEANIC.SORI_HARENGAN,SORI_HARENGAN,sori1242,Sori-Harengan
An.OCEANIC.PAK_TONG,PAK_TONG,pakt1239,Pak-Tong
An.OCEANIC.LONIU,LONIU,loni1238,Loniu
An.OCEANIC.MOKERANG,MOKERANG,moke1240,Mokerang
An.OCEANIC.LEIPON,LEIPON,leip1237,Leipon
An.OCEANIC.PONAM,PONAM,pona1250,Ponam
An.OCEANIC.LELE,LELE,lele1270,Lele (Papua New Guinea)
An.OCEANIC.SIVISA_TITAN,SIVISA_TITAN,tita1241,Titan
An.OCEANIC.MUSSAU_EMIRA,MUSSAU_EMIRA,muss1246,Mussau-Emira
An.OCEANIC.POLEO_TALISE,POLEO_TALISE,tali1259,Talise
An.OCEANIC.MBIRAO,MBIRAO,bira1254,Birao
An.OCEANIC.TOLO,TOLO,tali1259,Talise
An.OCEANIC.MOLI_TALISE,MOLI_TALISE,tali1259,Talise
An.OCEANIC.KOO_TALISE,KOO_TALISE,tali1259,Talise
An.OCEANIC.MALAGHETI_TALISE,MALAGHETI_TALISE,tali1259,Talise
An.OCEANIC.NGGELA,NGGELA,gela1263,Gela
An.OCEANIC.BUGHOTU,BUGHOTU,bugh1239,Bughotu
An.OCEANIC.DHADHAJE_BOGHOTU,DHADHAJE_BOGHOTU,bugh1239,Bughotu
An.OCEANIC.LENGO,LENGO,leng1259,Lengo
An.OCEANIC.LENGO_2,LENGO_2,leng1259,Lengo
An.OCEANIC.MALANGO,MALANGO,mala1484,Malango
An.OCEANIC.NGINIA_GHARI,NGINIA_GHARI,ghar1239,Ghari
An.OCEANIC.GHARI,GHARI,ghar1239,Ghari
An.OCEANIC.NGGAE_GHARI,NGGAE_GHARI,ghar1239,Ghari
An.OCEANIC.TANDAI_GHARI,TANDAI_GHARI,ghar1239,Ghari
An.OCEANIC.NDI_GHARI,NDI_GHARI,ghar1239,Ghari
An.OCEANIC.NGGERI_GHARI,NGGERI_GHARI,ghar1239,Ghari
An.OCEANIC.LONGGU,LONGGU,long1395,Longgu
An.OCEANIC.SAA,SAA,saaa1240,Sa'a
An.OCEANIC.UKI_NI_MASI_SAA,UKI_NI_MASI_SAA,saaa1240,Sa'a
An.OCEANIC.AULU_SAA,AULU_SAA,saaa1240,Sa'a
An.OCEANIC.ULAWA_SAA,ULAWA_SAA,saaa1240,Sa'a
An.OCEANIC.AROSI_TAWATANA,AROSI_TAWATANA,aros1241,Arosi
An.OCEANIC.ONEIBIA_AROSI,ONEIBIA_AROSI,aros1241,Arosi
An.OCEANIC.BAROO_BAURO,BAROO_BAURO,baur1252,Bauro
An.OCEANIC.RAWO,RAWO,baur1252,Bauro
An.OCEANIC.BAURO,BAURO,baur1252,Bauro
An.OCEANIC.HAUNUNU_BAURO,HAUNUNU_BAURO,baur1252,Bauro
An.OCEANIC.FAGANI,FAGANI,faga1239,Fagani
An.OCEANIC.SANTA_ANA_OWA,SANTA_ANA_OWA,owaa1237,Owa
An.OCEANIC.KAHUA,KAHUA,kahu1241,Kahua
An.OCEANIC.TAWAROGA_KAHUA,TAWAROGA_KAHUA,kahu1241,Kahua
An.OCEANIC.DORIO,DORIO,dori1246,Dori'o
An.OCEANIC.MARAU,MARAU,area1240,'Are'are
An.OCEANIC.WAIAHAA_AREARE,WAIAHAA_AREARE,area1240,'Are'are
An.OCEANIC.MAASUPA_AREARE,MAASUPA_AREARE,area1240,'Are'are
An.OCEANIC.OROHA,OROHA,oroh1237,Oroha
An.OCEANIC.LANGALANGA,LANGALANGA,wala1266,Wala
An.OCEANIC.LAU,LAU,lauu1247,Lau
An.OCEANIC.KWAIO,KWAIO,kwai1243,Kwaio
An.OCEANIC.KWAI,KWAI,gula1270,Gula'alaa
An.OCEANIC.LAU_NORTH,LAU_NORTH,lauu1247,Lau
An.OCEANIC.WALADE_LAU,WALADE_LAU,lauu1247,Lau
An.OCEANIC.KWARAAE,KWARAAE,kwar1239,Kwara'ae
An.OCEANIC.TOABAITA,TOABAITA,toab1237,To'abaita
An.OCEANIC.MBAELELEA,MBAELELEA,bael1237,Baelelea
An.OCEANIC.FATALEKA,FATALEKA,fata1245,Fataleka
An.OCEANIC.MBAENGGUU,MBAENGGUU,baeg1237,Baeggu
An.OCEANIC.WAYAN_FIJIAN,WAYAN_FIJIAN,west2519,Western Viti Levu-Yasawas Fijian
An.OCEANIC.ROTUMAN,ROTUMAN,rotu1241,Rotuman
An.OCEANIC.ROTUMAN_2,ROTUMAN_2,rotu1241,Rotuman
An.OCEANIC.FIJIAN,FIJIAN,fiji1243,Fijian
An.OCEANIC.FIJIAN_2,FIJIAN_2,fiji1243,Fijian
An.OCEANIC.NIUE,NIUE,niue1239,Niuean
An.OCEANIC.TONGAN,TONGAN,tong1325,Tonga (Tonga Islands)
An.OCEANIC.TONGAN_2,TONGAN_2,tong1325,Tonga (Tonga Islands)
An.OCEANIC.EAST_FUTUNA,EAST_FUTUNA,east2447,East Futuna
An.OCEANIC.ANUTA,ANUTA,anut1237,Anuta
An.OCEANIC.TIKOPIA,TIKOPIA,tiko1237,Tikopia
An.OCEANIC.EMAE,EMAE,emae1237,Emae
An.OCEANIC.WEST_UVEAN,WEST_UVEAN,west2516,West Uvean
An.OCEANIC.ANIWA,ANIWA,futu1245,Futuna-Aniwa
An.OCEANIC.FUTUNA,FUTUNA,futu1245,Futuna-Aniwa
An.OCEANIC.FILA,FILA,mele1250,Mele-Fila
An.OCEANIC.MELE,MELE,mele1250,Mele-Fila
An.OCEANIC.NANUMEA,NANUMEA,tuva1244,Tuvalu
An.OCEANIC.TUVALUAN,TUVALUAN,tuva1244,Tuvalu
An.OCEANIC.TOKELAU,TOKELAU,toke1240,Tokelau
An.OCEANIC.SAMOAN_2,SAMOAN_2,samo1305,Samoan
An.OCEANIC.SAMOAN,SAMOAN,samo1305,Samoan
An.OCEANIC.FUTUNA_EAST,FUTUNA_EAST,east2447,East Futuna
An.OCEANIC.WALLISIAN_EAST_UVEAN,WALLISIAN_EAST_UVEAN,wall1257,East Uvean
An.OCEANIC.PILENI,PILENI,pile1238,Vaeakau-Taumako
An.OCEANIC.VAEAKAU_TAUMAKO,VAEAKAU_TAUMAKO,pile1238,Vaeakau-Taumako
An.OCEANIC.PUKAPUKA,PUKAPUKA,puka1242,Pukapuka
An.OCEANIC.RENNELLESE,RENNELLESE,renn1242,Rennell-Bellona
An.OCEANIC.KAPINGAMARANGI,KAPINGAMARANGI,kapi1249,Kapingamarangi
An.OCEANIC.NUKUORO,NUKUORO,nuku1260,Nukuoro
An.OCEANIC.SIKAIANA,SIKAIANA,sika1261,Sikaiana
An.OCEANIC.LUANGIUA,LUANGIUA,onto1237,Luangiua
An.OCEANIC.NUKURIA,NUKURIA,nuku1259,Nukuria
An.OCEANIC.TAKUU_MORTLOCK,TAKUU_MORTLOCK,taku1257,Takuu
An.OCEANIC.RAPA_NUI,RAPA_NUI,rapa1244,Rapanui
An.OCEANIC.HAWAIIAN_3,HAWAIIAN_3,hawa1245,Hawaiian
An.OCEANIC.HAWAIIAN_2,HAWAIIAN_2,hawa1245,Hawaiian
An.OCEANIC.HAWAIIAN,HAWAIIAN,hawa1245,Hawaiian
An.OCEANIC.TUAMOTUAN,TUAMOTUAN,tuam1242,Tuamotuan
An.OCEANIC.PENRHYN,PENRHYN,penr1237,Māngarongaro
An.OCEANIC.RAROTONGAN,RAROTONGAN,raro1241,Southern Cook Island Maori
An.OCEANIC.RAROTONGAN_2,RAROTONGAN_2,raro1241,Southern Cook Island Maori
An.OCEANIC.MOORIORI,MOORIORI,maor1246,Maori
An.OCEANIC.MAORI,MAORI,maor1246,Maori
An.OCEANIC.MANIHIKI,MANIHIKI,raka1237,Rakahanga-Manihiki
An.OCEANIC.SOUTH_ISLAND_MAORI,SOUTH_ISLAND_MAORI,maor1246,Maori
An.OCEANIC.LANGUE_DE_ISLES_MARQUISES,LANGUE_DE_ISLES_MARQUISES,nort2845,North Marquesan
