entry_id,entry_name,entrytag_name,entrytag_used,glottolog_name,glottolog_id,asjp_id,jaeger_id,glottocode_cands,resolution_status,n_candidates,source,coder_v1,confidence_v1,tip_coder,tip_assigned,tip_confidence,tip_comment
1060,The Taizhou Movement,Classical-Middle-Modern Sinitic,,Wu Chinese,wuch1236,SUZHOU_WU,ST.CHINESE.SUZHOU_WU,,resolved_unique,1,manual_B,Matthew Hamm,poor,Matthew Hamm,ST.CHINESE.SUZHOU_WU,poor,
1069,Religion at Deir el-Medina,Late Egyptian,,,,MIDDLE_EGYPTIAN,AA.EGYPTIAN_COPTIC.MIDDLE_EGYPTIAN,,resolved_unique,1,manual_B,Willis Monroe,perfect,Willis Monroe,AA.EGYPTIAN_COPTIC.MIDDLE_EGYPTIAN,perfect,
1071,Digital Shinto Communities,Portuguese,Portuguese,Portuguese,port1283,PORTUGUESE,IE.ROMANCE.PORTUGUESE,port1283,resolved_unique,1,DRH,,,Willis Monroe,Jap.JAPANESE.JAPANESE,perfect,
1076,Inquisitors of Goa's Santo Ofício,Indo-Portuguesic,Latin,Latin,lati1261,LATIN,IE.ROMANCE.LATIN,lati1261,resolved_unique,1,DRH,,,Willis Monroe,IE.ROMANCE.PORTUGUESE,good,
1083,Drukpa Kagyü School (Bhutan),Classical Tibetan,,Tibetan,tibe1272,TIBETAN_WRITTEN,ST.BODIC.TIBETAN_WRITTEN,,resolved_unique,1,manual_B,Edward Slingerland,medium,Edward Slingerland,ST.BODIC.TIBETAN_WRITTEN,medium,
1087,The Bogomils,Bulgarian,Bulgarian,Bulgarian,bulg1262,BULGARIAN,IE.SLAVIC.BULGARIAN,bulg1262,resolved_unique,1,DRH,,,Willis Monroe,IE.SLAVIC.BULGARIAN,good,
1127,Anglican Church of Korea,Korean,Korean,Korean,kore1280,KOREAN,Kor.KOREAN.KOREAN,kore1280,resolved_unique,1,DRH,,,Willis Monroe,Kor.KOREAN.KOREAN,perfect,
1129,Ancient Thessalians,Ionic-Attic Ancient Greek,Ionic-Attic Ancient Greek,Ionic-Attic Ancient Greek,anci1242,GREEK_ANCIENT,IE.GREEK.GREEK_ANCIENT,anci1242,resolved_unique,1,DRH,,,Willis Monroe,IE.GREEK.GREEK_ANCIENT,good,
1134,Tiantai,Classical-Middle-Modern Sinitic,,Middle Chinese,midd1344,MIDDLE_CHINESE,ST.CHINESE.MIDDLE_CHINESE,,resolved_unique,1,manual_B,Matthew Hamm,poor,Matthew Hamm,ST.CHINESE.MIDDLE_CHINESE,poor,
1136,The Fellowship of Goodness 同善社 (Tongshanshe),Mandarin Chinese,Mandarin Chinese,Mandarin Chinese,mand1415,"KUNMING_MANDARIN, MANDARIN, MANDARIN_2","ST.CHINESE.KUNMING_MANDARIN, ST.CHINESE.MANDARIN, ST.CHINESE.MANDARIN_2",mand1415,resolved_multiple,3,DRH,,,Willis Monroe,ST.CHINESE.MANDARIN,good,
1140,Early Medieval Confucianism,Classical-Middle-Modern Sinitic,Classical-Middle-Modern Sinitic,Classical-Middle-Modern Sinitic,clas1255,,,clas1255,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,ST.CHINESE.MIDDLE_CHINESE,good,
1154,The Cult of the Fox,Classical-Middle-Modern Sinitic,,Mandarin Chinese,mand1415,MANDARIN,ST.CHINESE.MANDARIN,,resolved_unique,1,manual_B,Matthew Hamm,medium,Matthew Hamm,ST.CHINESE.MANDARIN,medium,
1162,Lingbao dafa,Classical-Middle-Modern Sinitic,Classical-Middle-Modern Sinitic,Classical-Middle-Modern Sinitic,clas1255,,,clas1255,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,ST.CHINESE.MIDDLE_CHINESE,medium,
1172,Twofold Mystery (Chongxuan 重玄),Classical-Middle-Modern Sinitic,,Middle Chinese,midd1344,MIDDLE_CHINESE,ST.CHINESE.MIDDLE_CHINESE,,resolved_unique,1,manual_B,Matthew Hamm,medium,Matthew Hamm,ST.CHINESE.MIDDLE_CHINESE,medium,
1178,Modern Mystery School (MMS),Brazilian Portuguese,French,French,stan1290,FRENCH,IE.ROMANCE.FRENCH,stan1290,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,perfect,
1180,Batak Traditional Religions,Batak Angkola,Batak Angkola,Batak Angkola,bata1290,BATAK_ANGKOLA,An.NORTHWEST_SUMATRA_BARRIER_ISLANDS.BATAK_ANGKOLA,bata1290,resolved_unique,1,DRH,,,Willis Monroe,An.NORTHWEST_SUMATRA_BARRIER_ISLANDS.BATAK_ANGKOLA,good,
1191,Religion in Greco-Roman Alexandria,Biblical Hebrew,Ancient Hebrew,Ancient Hebrew,anci1244,BIBLICAL_HEBREW,AA.SEMITIC.BIBLICAL_HEBREW,anci1244,resolved_unique,1,DRH,,,Willis Monroe,IE.GREEK.GREEK_ANCIENT,good,
1192,Kaharingan,Ma'anyan,Ma'anyan,Ma'anyan,maan1238,SAMIHIM,An.BARITO.SAMIHIM,maan1238,resolved_unique,1,DRH,,,Willis Monroe,An.BARITO.KATINGAN,medium,
1196,K’iche’ (Quiché),K'iche',K'iche',K'iche',kich1262,"CENTRAL_QUICHE, CENTRAL_QUICHE_SANTA_MARIA_CHIQUIMULA, KICHE, KICHEE_ALDEA_ARGUETA_SOLOLA, KICHEE_CANTEL, KICHEE_CHICHICASTENANGO, KICHEE_CUBULCO, KICHEE_CUNEN_1, KICHEE_CUNEN_2, KICHEE_JOYABAJ_1, KICHEE_JOYABAJ_2, KICHEE_MOMOSTENANGO, KICHEE_NAHUALA_1, KICHEE_NAHUALA_2, KICHEE_SAMAYAC_1, KICHEE_SAMAYAC_2, KICHEE_SANTA_CLARA_LA_LAGUNA, KICHEE_SANTA_CRUZ_DE_EL_QUICHE, KICHEE_SANTA_LUCIA_UTATLAN, KICHEE_SANTA_MARIA_CHIQUIMULA_1, KICHEE_SANTA_MARIA_CHIQUIMULA_2, KICHEE_SAN_ANTONIO_ILOTENANGO, KICHEE_SAN_JOSE_CHIQUILAJA_QUETZ, KICHEE_SAN_MIGUEL_CHICAJ, KICHEE_TOTONICAPAN_1, KICHEE_TOTONICAPAN_2, KICHEE_ZACUALPA, KICHEE_ZUNIL, QUICHE, WESTERN_QUICHE_MOMOSTENANGO, WESTERN_QUICHE_SANTA_CATARINA_IXTAHUACAN, WESTERN_QUICHE_TOTONICAPAN","May.MAYAN.CENTRAL_QUICHE, May.MAYAN.CENTRAL_QUICHE_SANTA_MARIA_CHIQUIMULA, May.MAYAN.KICHE, May.MAYAN.KICHEE_ALDEA_ARGUETA_SOLOLA, May.MAYAN.KICHEE_CANTEL, May.MAYAN.KICHEE_CHICHICASTENANGO, May.MAYAN.KICHEE_CUBULCO, May.MAYAN.KICHEE_CUNEN_1, May.MAYAN.KICHEE_CUNEN_2, May.MAYAN.KICHEE_JOYABAJ_1, May.MAYAN.KICHEE_JOYABAJ_2, May.MAYAN.KICHEE_MOMOSTENANGO, May.MAYAN.KICHEE_NAHUALA_1, May.MAYAN.KICHEE_NAHUALA_2, May.MAYAN.KICHEE_SAMAYAC_1, May.MAYAN.KICHEE_SAMAYAC_2, May.MAYAN.KICHEE_SANTA_CLARA_LA_LAGUNA, May.MAYAN.KICHEE_SANTA_CRUZ_DE_EL_QUICHE, May.MAYAN.KICHEE_SANTA_LUCIA_UTATLAN, May.MAYAN.KICHEE_SANTA_MARIA_CHIQUIMULA_1, May.MAYAN.KICHEE_SANTA_MARIA_CHIQUIMULA_2, May.MAYAN.KICHEE_SAN_ANTONIO_ILOTENANGO, May.MAYAN.KICHEE_SAN_JOSE_CHIQUILAJA_QUETZ, May.MAYAN.KICHEE_SAN_MIGUEL_CHICAJ, May.MAYAN.KICHEE_TOTONICAPAN_1, May.MAYAN.KICHEE_TOTONICAPAN_2, May.MAYAN.KICHEE_ZACUALPA, May.MAYAN.KICHEE_ZUNIL, May.MAYAN.QUICHE, May.MAYAN.WESTERN_QUICHE_MOMOSTENANGO, May.MAYAN.WESTERN_QUICHE_SANTA_CATARINA_IXTAHUACAN, May.MAYAN.WESTERN_QUICHE_TOTONICAPAN",kich1262,resolved_multiple,32,DRH,,,Willis Monroe,May.MAYAN.CENTRAL_QUICHE,medium,
1199,Tiv,Tiv,Tiv,Tiv,tivv1240,"TIV_1, TIV_2","NC.BANTOID.TIV_1, NC.BANTOID.TIV_2",tivv1240,resolved_multiple,2,DRH,,,Willis Monroe,NC.BANTOID.TIV_1,good,
1210,Mende,Mende (Sierra Leone),Mende (Sierra Leone),Mende (Sierra Leone),mend1266,MENDE,Man.WESTERN_MANDE.MENDE,mend1266,resolved_unique,1,DRH,,,Willis Monroe,Man.WESTERN_MANDE.MENDE,good,
1220,The Cult of Chinggis Khan (a.k.a. Genghis Khan) in Mongolia,Mongolian,,Halh Mongolian,halh1238,MONGOLIAN,Alt.MONGOLIC.MONGOLIAN,,resolved_unique,1,manual_B,Edward Slingerland,,Edward Slingerland,Alt.MONGOLIC.MONGOLIAN,good,
1223,Toda,Toda,Toda,Toda,toda1252,TODA,Dra.SOUTHERN_DRAVIDIAN.TODA,toda1252,resolved_unique,1,DRH,,,Willis Monroe,Dra.SOUTHERN_DRAVIDIAN.TODA,good,
1227,Polytheistic Pre-Islamic South Arabia,Sabaic,Sabaic,Sabaic,saba1279,SABEAN,AA.SEMITIC.SABEAN,saba1279,resolved_unique,1,DRH,,,Willis Monroe,AA.SEMITIC.SABEAN,good,
1229,Three Self Patriotic Movement (TSPM),Mandarin Chinese,Mandarin Chinese,Mandarin Chinese,mand1415,"KUNMING_MANDARIN, MANDARIN, MANDARIN_2","ST.CHINESE.KUNMING_MANDARIN, ST.CHINESE.MANDARIN, ST.CHINESE.MANDARIN_2",mand1415,resolved_multiple,3,DRH,,,Willis Monroe,ST.CHINESE.MANDARIN,good,
1231,"Shenxiao 神霄 (""Divine Empyrean"") Daoism",Mandarin Chinese,Mandarin Chinese,Mandarin Chinese,mand1415,"KUNMING_MANDARIN, MANDARIN, MANDARIN_2","ST.CHINESE.KUNMING_MANDARIN, ST.CHINESE.MANDARIN, ST.CHINESE.MANDARIN_2",mand1415,resolved_multiple,3,DRH,,,Willis Monroe,ST.CHINESE.MANDARIN,good,
1234,Ashanti,Twi,Akan,Akan,akan1250,"TWI_ASANTE, TWI_FANTE","NC.KWA.TWI_ASANTE, NC.KWA.TWI_FANTE",akan1250,resolved_multiple,2,DRH,,,Willis Monroe,NC.KWA.TWI_ASANTE,good,
1241,Taiping 太平 Movement,Classical-Middle-Modern Sinitic,,Hakka Chinese,hakk1236,HAKKA,ST.CHINESE.HAKKA,,resolved_unique,1,manual_B,Matthew Hamm,medium,Matthew Hamm,ST.CHINESE.HAKKA,medium,
1246,Shilluk,Shilluk,Shilluk,Shilluk,shil1265,"SHILLUK, SHILLUK_2","ESu.NILOTIC.SHILLUK, ESu.NILOTIC.SHILLUK_2",shil1265,resolved_multiple,2,DRH,,,Willis Monroe,ESu.NILOTIC.SHILLUK,good,
1247,Exovedate,French,French,French,stan1290,FRENCH,IE.ROMANCE.FRENCH,stan1290,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,medium,
1248,Religion in the Old Assyrian Period,Old Assyrian,Akkadian,Akkadian,akka1240,"AKKADIAN, AKKADIAN_2","AA.SEMITIC.AKKADIAN, AA.SEMITIC.AKKADIAN_2",akka1240,resolved_multiple,2,DRH,,,Willis Monroe,AA.SEMITIC.AKKADIAN,perfect,
1249,Cult of the Egyptian Gods at Demetrias,Macedonian Greek,Modern Greek,Modern Greek,mode1248,GREEK,IE.GREEK.GREEK,mode1248,resolved_unique,1,DRH,,,Willis Monroe,IE.GREEK.GREEK_ANCIENT,good,
1250,Hanbalism,Arabic,,Gilit Mesopotamian Arabic,meso1252,IRAQ_MUSLIM_BAGHDAD_ARABIC,AA.SEMITIC.IRAQ_MUSLIM_BAGHDAD_ARABIC,,resolved_unique,1,manual_B,Julian Weideman,medium,Julian Weideman,AA.SEMITIC.IRAQ_MUSLIM_BAGHDAD_ARABIC,medium,
1258,Religion in Judah,Biblical Hebrew,Ancient Hebrew,Ancient Hebrew,anci1244,BIBLICAL_HEBREW,AA.SEMITIC.BIBLICAL_HEBREW,anci1244,resolved_unique,1,DRH,,,Willis Monroe,AA.SEMITIC.BIBLICAL_HEBREW,perfect,
1259,"The LuWang School, the School of Lu Xiangshan and Wang Yangming",Classical-Middle-Modern Sinitic,,Mandarin Chinese,mand1415,MANDARIN,ST.CHINESE.MANDARIN,,resolved_unique,1,manual_B,Matthew Hamm,poor,Matthew Hamm,ST.CHINESE.MANDARIN,poor,
1268,Monotheistic Pre-Islamic South Arabia,Qatabanian,Sabaic,Sabaic,saba1279,SABEAN,AA.SEMITIC.SABEAN,saba1279,resolved_unique,1,DRH,,,Willis Monroe,AA.SEMITIC.SABEAN,good,
1279,Mandarese Muslims,Arabic,Mandar,Mandar,mand1442,MANDAR,An.SOUTH_SULAWESI.MANDAR,mand1442,resolved_unique,1,DRH,,,Willis Monroe,An.SOUTH_SULAWESI.MANDAR,good,
1281,Otoro Nuba,Arabic,Otoro,Otoro,otor1240,UTORO,Krd.HEIBAN.UTORO,otor1240,resolved_unique,1,DRH,,,Willis Monroe,Krd.HEIBAN.UTORO,good,
1283,Butonese Muslims,Wolio,Wolio,Wolio,woli1241,WOLIO,An.CELEBIC.WOLIO,woli1241,resolved_unique,1,DRH,,,Willis Monroe,An.CELEBIC.WOLIO,medium,
1289,Buginese Muslims,Buginese,Buginese,Buginese,bugi1244,"BUGINESE, SOPPENG_BUGINESE","An.SOUTH_SULAWESI.BUGINESE, An.SOUTH_SULAWESI.SOPPENG_BUGINESE",bugi1244,resolved_multiple,2,DRH,,,Willis Monroe,An.SOUTH_SULAWESI.BUGINESE,good,
1291,Mañjuśrī Devotionalism,,Classical-Middle-Modern Sinitic,Classical-Middle-Modern Sinitic,clas1255,,,clas1255,glottocode_no_tree_tip,0,manual_A,Matthew Hamm,,Willis Monroe,ST.CHINESE.MIDDLE_CHINESE,medium,
1295,Donatism,Late Latin,Latin,Latin,lati1261,LATIN,IE.ROMANCE.LATIN,lati1261,resolved_unique,1,DRH,,,Willis Monroe,IE.ROMANCE.LATIN,good,
1299,Russians (of Viriatino Village),Russian,Russian,Russian,russ1263,"NINILCHIK_RUSSIAN, RUSSIAN","IE.SLAVIC.NINILCHIK_RUSSIAN, IE.SLAVIC.RUSSIAN",russ1263,resolved_multiple,2,DRH,,,Willis Monroe,IE.SLAVIC.RUSSIAN,perfect,
1300,"Enlace de Agentes de Pastoral Indígena (EAPI, Network of Indigenous Ministry Agents)",Mexican Spanish,Spanish,Spanish,stan1288,SPANISH,IE.ROMANCE.SPANISH,stan1288,resolved_unique,1,DRH,,,Willis Monroe,IE.ROMANCE.SPANISH,perfect,
1303,Emar: A Hittite Vassal in Late Bronze Age Syria,Akkadian,Akkadian,Akkadian,akka1240,"AKKADIAN, AKKADIAN_2","AA.SEMITIC.AKKADIAN, AA.SEMITIC.AKKADIAN_2",akka1240,resolved_multiple,2,DRH,,,Willis Monroe,AA.SEMITIC.AKKADIAN,good,
1304,Peyote Religion (Peyotism) and the Native American Church,North American English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,good,
1307,Southern Baptists,North American English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,perfect,
1311,Jehovah's Witnesses,,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,manual_A,Matthew Hamm,,Willis Monroe,IE.GERMANIC.ENGLISH,perfect,
1321,Mourides (Muridiyya),French,French,French,stan1290,FRENCH,IE.ROMANCE.FRENCH,stan1290,resolved_unique,1,DRH,,,Willis Monroe,NC.NORTHERN_ATLANTIC.WOLOF,medium,
1323,Luguru,Luguru,Luguru,Luguru,lugu1238,LUGURU,NC.BANTOID.LUGURU,lugu1238,resolved_unique,1,DRH,,,Willis Monroe,NC.BANTOID.LUGURU,good,
1333,Cult of Thecla,Classical Syriac,Classical Syriac,Classical Syriac,clas1252,"CLASSICAL_SYRIAC, SYRIAC, SYRIAC_2","AA.SEMITIC.CLASSICAL_SYRIAC, AA.SEMITIC.SYRIAC, AA.SEMITIC.SYRIAC_2",clas1252,resolved_multiple,3,DRH,,,Willis Monroe,IE.GREEK.GREEK_ANCIENT,good,
1335,Congregation of the Oratory,Latin,Latin,Latin,lati1261,LATIN,IE.ROMANCE.LATIN,lati1261,resolved_unique,1,DRH,,,Willis Monroe,IE.ROMANCE.ITALIAN,perfect,
1337,Tell Afis (Syria),Old Aramaic (up to 700 BCE),,Assyrian Neo-Aramaic,assy1241,AMEDYA_ARAMAIC,AA.SEMITIC.AMEDYA_ARAMAIC,,resolved_unique,1,manual_B,Willis Monroe,,Willis Monroe,AA.SEMITIC.AMEDYA_ARAMAIC,good,
1340,International Sivananda Yoga Vedanta Centers,French,French,French,stan1290,FRENCH,IE.ROMANCE.FRENCH,stan1290,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,good,
1344,Tibetan Nonsectarianism (ris med),Tibetan,Tibetan,Tibetan,tibe1272,"LHASA_TIBETAN, RANG_PAS, TIBETAN_CENTRAL, TIBETAN_LHASA, TIBETAN_WRITTEN","ST.BODIC.LHASA_TIBETAN, ST.BODIC.RANG_PAS, ST.BODIC.TIBETAN_CENTRAL, ST.BODIC.TIBETAN_LHASA, ST.BODIC.TIBETAN_WRITTEN",tibe1272,resolved_multiple,5,DRH,,,Willis Monroe,ST.BODIC.TIBETAN_WRITTEN,good,
1348,Disability-focused Christianity for Palestinians,Modern Hebrew,Modern Hebrew,Modern Hebrew,hebr1245,HEBREW,AA.SEMITIC.HEBREW,hebr1245,resolved_unique,1,DRH,,,Willis Monroe,AA.SEMITIC.PALESTINIAN_ARABIC,perfect,
1349,The Dingxiang Wang Cult,Classical-Middle-Modern Sinitic,,Xiang Chinese,xian1251,XIANG,ST.CHINESE.XIANG,,resolved_unique,1,manual_B,Matthew Hamm,medium,Matthew Hamm,ST.CHINESE.XIANG,medium,
1352,Śākadvīpīya Brāhmaṇas,Sanskrit,Sanskrit,Sanskrit,sans1269,SANSKRIT,IE.INDIC.SANSKRIT,sans1269,resolved_unique,1,DRH,,,Willis Monroe,IE.INDIC.SANSKRIT,good,
1369,Astronomers in Babylon,Late Babylonian,Akkadian,Akkadian,akka1240,"AKKADIAN, AKKADIAN_2","AA.SEMITIC.AKKADIAN, AA.SEMITIC.AKKADIAN_2",akka1240,resolved_multiple,2,DRH,,,Willis Monroe,AA.SEMITIC.AKKADIAN,perfect,
1370,Teda,French,French,French,stan1290,FRENCH,IE.ROMANCE.FRENCH,stan1290,resolved_unique,1,DRH,,,Willis Monroe,Sah.WESTERN_SAHARAN.TEDAGA,perfect,
1371,Twelver Shi'ism in post-revolutionary Iran,Western Farsi,Western Farsi,Western Farsi,west2369,PERSIAN,IE.IRANIAN.PERSIAN,west2369,resolved_unique,1,DRH,,,Willis Monroe,IE.IRANIAN.PERSIAN,perfect,
1374,The Reformed Church (Early Orthodoxy),Middle French,French,French,stan1290,FRENCH,IE.ROMANCE.FRENCH,stan1290,resolved_unique,1,DRH,,,Willis Monroe,IE.ROMANCE.LATIN,medium,
1376,African Initiated Churches,Zulu,Zulu,Zulu,zulu1248,"NGONI_2, ZULU, ZULU_2, ZULU_NKANDLA","NC.BANTOID.NGONI_2, NC.BANTOID.ZULU, NC.BANTOID.ZULU_2, NC.BANTOID.ZULU_NKANDLA",zulu1248,resolved_multiple,4,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,medium,
1386,Liumen (Liu School),Classical-Middle-Modern Sinitic,,Mandarin Chinese,mand1415,MANDARIN,ST.CHINESE.MANDARIN,,resolved_unique,1,manual_B,Matthew Hamm,medium,Matthew Hamm,ST.CHINESE.MANDARIN,medium,
1390,Eastern Apache,Jicarilla Apache,Lipan Apache,Lipan Apache,lipa1241,LIPAN,NDe.ATHAPASKAN.LIPAN,lipa1241,resolved_unique,1,DRH,,,Willis Monroe,NDe.ATHAPASKAN.LIPAN,medium,
1392,Messalians,Classical Syriac,Classical Syriac,Classical Syriac,clas1252,"CLASSICAL_SYRIAC, SYRIAC, SYRIAC_2","AA.SEMITIC.CLASSICAL_SYRIAC, AA.SEMITIC.SYRIAC, AA.SEMITIC.SYRIAC_2",clas1252,resolved_multiple,3,DRH,,,Willis Monroe,AA.SEMITIC.CLASSICAL_SYRIAC,good,
1396,Ptolemaic Egypt - Egyptian Religion,Koineic Greek,Koineic Greek,Koineic Greek,koin1234,,,koin1234,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,IE.GREEK.GREEK_ANCIENT,good,
1397,The Classic Period Peripheral Coastal Lowlands Ritual Ballgame Cult,Zapotec,,Chiquihuitlán Mazatec,chiq1250,SAN_JUAN_CHIQUIHUITLAN,OM.POPOLOCAN.SAN_JUAN_CHIQUIHUITLAN,,resolved_unique,1,manual_B,Diana Moreiras,poor,Diana Moreiras,OM.POPOLOCAN.SAN_JUAN_CHIQUIHUITLAN,poor,
1400,The Buddhist Nuns of 4th - 6th century China,Literary Chinese,Literary Chinese,,,,,,name_not_in_glottolog,0,DRH,,,Willis Monroe,ST.CHINESE.MIDDLE_CHINESE,medium,
1409,Formative Olmec,Mixe-Zoque,Mixe-Zoque,Mixe-Zoque,mixe1284,,,mixe1284,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,MZ.MIXE_ZOQUE.LOWLAND_MIXE,poor,
1412,Tenrikyo,Japanese,Japanese,Japanese,nucl1643,"EI_JAPANESE, JAPANESE, JAPANESE_2, JAPANESE_KYOTO, TAKARAJIMA_JAPANESE, TOKYO_JAPANESE","Jap.JAPANESE.EI_JAPANESE, Jap.JAPANESE.JAPANESE, Jap.JAPANESE.JAPANESE_2, Jap.JAPANESE.JAPANESE_KYOTO, Jap.JAPANESE.TAKARAJIMA_JAPANESE, Jap.JAPANESE.TOKYO_JAPANESE",nucl1643,resolved_multiple,6,DRH,,,Willis Monroe,Jap.JAPANESE.JAPANESE,perfect,
1415,Anomeans,Medieval Greek,Medieval Greek,Medieval Greek,medi1251,,,medi1251,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,IE.GREEK.GREEK_ANCIENT,good,
1419,Ancient Egyptian Religion in the Early 18th Dynasty,Late Egyptian,,,,MIDDLE_EGYPTIAN,AA.EGYPTIAN_COPTIC.MIDDLE_EGYPTIAN,,resolved_unique,1,manual_B,Willis Monroe,perfect,Willis Monroe,AA.EGYPTIAN_COPTIC.MIDDLE_EGYPTIAN,perfect,
1420,Creek,Mikasuki,Creek,Creek,cree1270,CREEK,Mus.MUSKOGEAN.CREEK,cree1270,resolved_unique,1,DRH,,,Willis Monroe,Mus.MUSKOGEAN.CREEK,good,
1426,Early Missionary Christianity in China,Classical-Middle-Modern Sinitic,,Mandarin Chinese,mand1415,MANDARIN,ST.CHINESE.MANDARIN,,resolved_unique,1,manual_B,Matthew Hamm,poor,Matthew Hamm,ST.CHINESE.MANDARIN,poor,
1433,Novatians,,Latin,Latin,lati1261,LATIN,IE.ROMANCE.LATIN,lati1261,resolved_unique,1,manual_A,Matthew Hamm,,Matthew Hamm,IE.ROMANCE.LATIN,good,
1434,Kuna,Kuna,,Border Kuna,bord1248,CUNA,Chi.KUNA.CUNA,,resolved_unique,1,manual_B,Willis Monroe,,Willis Monroe,Chi.KUNA.CUNA,good,
1436,The Monastic School of Gaza,Semitic,,Ionic-Attic Ancient Greek,anci1242,GREEK_ANCIENT,IE.GREEK.GREEK_ANCIENT,,resolved_unique,1,manual_B,Willis Monroe,,Willis Monroe,IE.GREEK.GREEK_ANCIENT,medium,
1441,Mexica (Aztec) Religion,Aztec,,Classical Nahuatl,clas1250,CLASSICAL_NAHUATL,UA.AZTECAN.CLASSICAL_NAHUATL,,resolved_unique,1,manual_B,Diana Moreiras,medium,Diana Moreiras,UA.AZTECAN.CLASSICAL_NAHUATL,medium,
1450,Tehuelche,Latin American Spanish,Spanish,Spanish,stan1288,SPANISH,IE.ROMANCE.SPANISH,stan1288,resolved_unique,1,DRH,,,Willis Monroe,Chn.CHON_PROPER.TEHUELCHE,good,
1454,Hesychastic Controversy,Greek,,Ionic-Attic Ancient Greek,anci1242,GREEK_ANCIENT,IE.GREEK.GREEK_ANCIENT,,resolved_unique,1,manual_B,Willis Monroe,,Willis Monroe,IE.GREEK.GREEK_ANCIENT,good,
1468,Eastern Christianity From Nicaea to Chalcedon,Greek,,Ionic-Attic Ancient Greek,anci1242,GREEK_ANCIENT,IE.GREEK.GREEK_ANCIENT,,resolved_unique,1,manual_B,Willis Monroe,,Willis Monroe,IE.GREEK.GREEK_ANCIENT,good,
1474,Amahuaca,Yaminahua,Yaminahua,Yaminahua,yami1256,YAMINAWA,Pan.PANOAN.YAMINAWA,yami1256,resolved_unique,1,DRH,,,Willis Monroe,Pan.PANOAN.AMAHUACA,good,
1492,Nambicuara,Nambiquaran,,Southern Nambikuára,sout2994,NAMBIKWARA,Nam.NAMBIKUARAN.NAMBIKWARA,,resolved_unique,1,manual_B,Edward Slingerland,,Edward Slingerland,Nam.NAMBIKUARAN.NAMBIKWARA,good,
1495,Secular Buddhists,English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,good,
1511,Sokoto,Hausa,Hausa,Hausa,haus1257,"HAUSA, HAUSA_2, HAUSA_3, KANO","AA.WEST_CHADIC.HAUSA, AA.WEST_CHADIC.HAUSA_2, AA.WEST_CHADIC.HAUSA_3, AA.WEST_CHADIC.KANO",haus1257,resolved_multiple,4,DRH,,,Willis Monroe,AA.WEST_CHADIC.HAUSA,good,
1517,Tunisian Women's Associations,French,French,French,stan1290,FRENCH,IE.ROMANCE.FRENCH,stan1290,resolved_unique,1,DRH,,,Willis Monroe,AA.SEMITIC.TUNISIAN_ARABIC_MAGHRIB,good,
1521,Order of the Hermits of St Augustine (Augustinian friars),Latin,Latin,Latin,lati1261,LATIN,IE.ROMANCE.LATIN,lati1261,resolved_unique,1,DRH,,,Willis Monroe,IE.ROMANCE.LATIN,medium,
1522,Tijaniyya Tariqa الطريقة التجانية,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,AA.SEMITIC.ARABIC_QURANIC,medium,
1544,Ukrainian Greek Catholic Church,Ukrainian,Church Slavic,Church Slavic,chur1257,OLD_CHURCH_SLAVONIC,IE.SLAVIC.OLD_CHURCH_SLAVONIC,chur1257,resolved_unique,1,DRH,,,Willis Monroe,IE.SLAVIC.UKRAINIAN,good,
1555,Al-Ahbash الأحباش,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,AA.SEMITIC.ARABIC_QURANIC,medium,
1570,Tamil Muslims,English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,Dra.SOUTHERN_DRAVIDIAN.TAMIL,good,
1574,Household religion at Ur,Old Akkadian,Akkadian,Akkadian,akka1240,"AKKADIAN, AKKADIAN_2","AA.SEMITIC.AKKADIAN, AA.SEMITIC.AKKADIAN_2",akka1240,resolved_multiple,2,DRH,,,Willis Monroe,AA.SEMITIC.AKKADIAN,perfect,
